,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segment
867,461898,Male,Yes,63,Yes,Executive,6.0,High,3.0,Cat_6,2
868,461899,Female,No,18,No,Doctor,0.0,Low,6.0,Cat_6,1
869,461901,Male,No,26,Yes,Artist,7.0,Low,4.0,Cat_6,0
871,461913,Male,No,43,Yes,Entertainment,5.0,Low,4.0,Cat_2,1
873,461921,Female,No,36,Yes,Artist,0.0,Low,1.0,Cat_6,4
874,461927,Male,No,32,No,Healthcare,1.0,Low,4.0,Cat_2,2
876,461929,Male,Yes,60,Yes,Entertainment,1.0,Low,1.0,Cat_6,4
877,461930,Female,No,42,Yes,Artist,0.0,Low,1.0,Cat_4,0
879,461936,Male,Yes,69,No,Lawyer,0.0,High,2.0,Cat_6,4
881,461941,Female,Yes,70,Yes,Artist,1.0,Low,1.0,Cat_6,4
882,461943,Male,No,25,Yes,Healthcare,1.0,Low,3.0,Cat_6,0
883,461962,Male,Yes,56,Yes,Entertainment,1.0,Average,3.0,Cat_6,1
884,461963,Female,No,40,Yes,Artist,9.0,Low,1.0,Cat_6,4
885,461965,Male,No,23,No,Healthcare,1.0,Low,6.0,Cat_6,2
886,461967,Female,No,20,No,Marketing,3.0,Low,4.0,Cat_7,4
887,461968,Female,No,39,Yes,Entertainment,2.0,Low,1.0,Cat_6,4
888,461978,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,5
890,461988,Male,Yes,40,No,Engineer,1.0,Average,2.0,Cat_6,1
892,461993,Male,No,33,No,Healthcare,3.0,Low,4.0,Cat_6,2
893,461994,Male,Yes,20,No,Doctor,14.0,Low,2.0,Cat_6,4
894,461996,Female,No,35,No,Artist,7.0,Low,4.0,Cat_6,4
895,461999,Male,No,27,Yes,Doctor,0.0,Low,5.0,Cat_6,5
896,462007,Female,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,0
897,462011,Male,Yes,30,No,Marketing,0.0,Low,4.0,Cat_4,0
898,462013,Female,Yes,56,Yes,Executive,0.0,Average,2.0,Cat_6,1
899,462015,Male,Yes,28,Yes,Entertainment,0.0,Average,2.0,Cat_6,0
900,462016,Female,Yes,38,Yes,Artist,6.0,Average,2.0,Cat_6,0
901,462017,Male,No,26,Yes,Entertainment,9.0,Low,1.0,Cat_2,0
902,462027,Male,No,36,No,Engineer,0.0,Low,1.0,Cat_6,0
903,462029,Male,No,56,No,Entertainment,0.0,Low,1.0,Cat_6,1
904,462033,Male,No,26,Yes,Entertainment,0.0,Low,1.0,Cat_6,1
905,462038,Male,No,28,Yes,Artist,4.0,Low,4.0,Cat_6,0
906,462043,Male,No,32,No,Healthcare,0.0,Low,5.0,Cat_6,5
907,462044,Female,No,52,Yes,Artist,4.0,Low,1.0,Cat_6,4
908,462048,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,4
910,462052,Male,Yes,50,Yes,Artist,0.0,Low,2.0,Cat_6,5
912,462058,Male,Yes,40,Yes,Entertainment,8.0,Low,2.0,Cat_6,0
913,462060,Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_6,5
914,462064,Male,Yes,63,Yes,Artist,0.0,Average,3.0,Cat_7,4
915,462068,Male,Yes,62,Yes,Executive,0.0,High,3.0,Cat_6,5
916,462075,Female,No,38,Yes,Artist,1.0,Low,1.0,Cat_6,4
917,462078,Female,Yes,57,No,Artist,1.0,Average,2.0,Cat_2,1
918,462080,Female,No,43,Yes,Artist,9.0,Low,1.0,Cat_6,0
919,462081,Male,No,21,No,Marketing,1.0,Low,3.0,Cat_4,5
920,462083,Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_6,4
921,462084,Male,Yes,68,Yes,Artist,1.0,Low,1.0,Cat_6,4
922,462085,Female,No,28,Yes,Healthcare,0.0,Low,1.0,Cat_6,1
923,462088,Male,Yes,33,Yes,Artist,0.0,Average,2.0,Cat_6,0
924,462090,Female,No,38,Yes,Artist,8.0,Low,1.0,Cat_6,4
925,462091,Male,No,23,No,Healthcare,0.0,Low,5.0,Cat_4,3
928,462102,Female,No,39,Yes,Doctor,4.0,Low,1.0,Cat_6,5
929,462103,Female,Yes,49,No,Entertainment,9.0,High,2.0,Cat_6,4
931,462109,Male,Yes,79,No,Lawyer,0.0,Low,1.0,Cat_6,0
932,462111,Male,Yes,38,Yes,Artist,6.0,Average,4.0,Cat_6,0
933,462114,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,0
934,462116,Female,Yes,68,Yes,Doctor,0.0,Average,2.0,Cat_6,5
935,462118,Male,No,31,Yes,Artist,0.0,Low,3.0,Cat_6,4
936,462120,Male,Yes,46,No,Artist,1.0,Low,3.0,Cat_3,1
937,462128,Male,Yes,35,Yes,Artist,9.0,Average,2.0,Cat_6,0
938,462131,Female,No,42,Yes,Artist,8.0,Low,3.0,Cat_2,0
940,462141,Female,No,38,Yes,Artist,8.0,Low,1.0,Cat_6,1
941,462149,Female,Yes,88,No,Lawyer,2.0,High,1.0,Cat_6,5
942,462151,Female,No,42,Yes,Artist,9.0,Low,1.0,Cat_6,2
943,462163,Female,Yes,26,Yes,Artist,4.0,Average,2.0,Cat_3,3
944,462168,Male,Yes,35,Yes,Executive,0.0,High,3.0,Cat_6,2
945,462171,Female,Yes,41,No,Engineer,3.0,High,2.0,Cat_6,1
946,462172,Male,Yes,37,Yes,Doctor,1.0,Average,2.0,Cat_1,1
947,462174,Female,Yes,41,Yes,Engineer,8.0,Average,4.0,Cat_4,0
949,462179,Female,No,33,Yes,Marketing,0.0,Low,9.0,Cat_7,4
950,462180,Female,Yes,61,Yes,Engineer,2.0,Average,4.0,Cat_2,4
951,462186,Female,No,19,No,Doctor,1.0,Low,3.0,Cat_1,0
952,462187,Female,No,50,Yes,Artist,4.0,Low,1.0,Cat_6,4
953,462188,Female,Yes,48,No,Engineer,0.0,Average,4.0,Cat_4,4
954,462196,Male,Yes,57,No,Marketing,1.0,Average,3.0,Cat_4,2
955,462197,Female,Yes,72,No,Engineer,1.0,Average,3.0,Cat_4,5
957,462200,Female,Yes,49,Yes,Doctor,0.0,Low,3.0,Cat_4,4
958,462202,Female,No,41,Yes,Entertainment,0.0,Low,4.0,Cat_4,4
959,462203,Male,Yes,65,No,Executive,2.0,High,7.0,Cat_4,1
960,462204,Female,No,22,No,Marketing,0.0,Low,3.0,Cat_4,0
961,462205,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_4,5
962,462209,Female,Yes,41,No,Artist,0.0,Low,1.0,Cat_4,3
963,462210,Female,Yes,42,Yes,Engineer,0.0,Low,3.0,Cat_4,4
964,462211,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_4,5
965,462214,Male,Yes,49,No,Doctor,1.0,Low,2.0,Cat_4,0
966,462216,Female,Yes,40,No,Doctor,0.0,Low,2.0,Cat_4,1
967,462218,Male,Yes,50,No,Executive,1.0,Average,5.0,Cat_4,5
968,462220,Female,No,19,No,Healthcare,6.0,Low,3.0,Cat_4,0
969,462222,Male,No,22,No,Healthcare,0.0,Low,6.0,Cat_4,4
971,462231,Male,No,27,Yes,Artist,4.0,Low,6.0,Cat_4,0
972,462232,Male,Yes,55,No,Executive,0.0,High,8.0,Cat_4,2
975,462240,Male,Yes,80,No,Lawyer,0.0,High,2.0,Cat_6,5
976,462243,Male,Yes,43,No,Executive,0.0,Low,4.0,Cat_6,2
977,462246,Female,Yes,79,No,Lawyer,1.0,High,2.0,Cat_6,5
978,462249,Male,No,25,No,Entertainment,1.0,Low,3.0,Cat_6,4
979,462256,Female,Yes,58,Yes,Homemaker,0.0,Average,4.0,Cat_6,0
981,462260,Male,Yes,76,Yes,Lawyer,1.0,Low,2.0,Cat_6,1
983,462274,Male,Yes,47,Yes,Artist,1.0,Average,3.0,Cat_6,0
984,462275,Male,Yes,43,Yes,Artist,1.0,Average,2.0,Cat_6,5
985,462278,Male,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_6,1
986,462279,Male,No,27,No,Healthcare,0.0,Low,7.0,Cat_6,0
987,462280,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6,4
988,462281,Male,Yes,46,Yes,Artist,1.0,Low,2.0,Cat_6,2
989,462284,Male,Yes,48,Yes,Executive,1.0,Average,4.0,Cat_6,1
991,462286,Male,Yes,57,No,Doctor,0.0,Average,2.0,Cat_6,2
992,462290,Female,No,30,Yes,Doctor,0.0,Low,1.0,Cat_6,0
994,462297,Female,No,31,Yes,Artist,14.0,Low,2.0,Cat_6,0
995,462300,Male,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,4
996,462304,Male,Yes,56,Yes,Artist,1.0,Low,4.0,Cat_4,3
997,462306,Male,Yes,83,No,Lawyer,8.0,High,2.0,Cat_6,1
999,462310,Male,Yes,63,Yes,Artist,5.0,Average,4.0,Cat_6,1
1000,462323,Female,Yes,71,Yes,Doctor,1.0,Average,2.0,Cat_6,5
1001,462336,Male,Yes,50,No,Artist,0.0,Low,4.0,Cat_6,4
1002,462339,Male,No,31,Yes,Artist,4.0,Low,5.0,Cat_6,1
1003,462340,Male,Yes,60,No,Entertainment,0.0,Average,6.0,Cat_6,2
1004,462342,Female,Yes,71,Yes,Lawyer,8.0,High,2.0,Cat_6,0
1005,462345,Male,Yes,49,Yes,Doctor,0.0,Average,6.0,Cat_4,1
1006,462346,Male,Yes,74,Yes,Lawyer,9.0,Low,1.0,Cat_6,0
1007,462349,Male,Yes,51,Yes,Artist,1.0,Average,6.0,Cat_6,4
1009,462356,Male,No,46,Yes,Engineer,0.0,Low,3.0,Cat_6,0
1010,462358,Male,Yes,39,No,Doctor,2.0,Average,2.0,Cat_6,1
1011,462365,Male,Yes,85,Yes,Lawyer,1.0,High,2.0,Cat_6,4
1012,462368,Female,Yes,31,Yes,Artist,1.0,Average,2.0,Cat_6,0
1013,462370,Male,Yes,39,Yes,Executive,4.0,High,3.0,Cat_6,1
1014,462381,Female,Yes,48,No,Doctor,1.0,High,2.0,Cat_6,1
1015,462382,Male,Yes,71,Yes,Lawyer,0.0,High,2.0,Cat_6,5
1017,462386,Female,No,32,Yes,Healthcare,0.0,Low,5.0,Cat_6,3
1018,462389,Female,Yes,55,No,Engineer,0.0,Low,1.0,Cat_6,0
1019,462395,Male,Yes,46,Yes,Artist,0.0,High,2.0,Cat_6,1
1021,462397,Male,Yes,50,Yes,Artist,0.0,Average,4.0,Cat_6,4
1022,462400,Male,No,45,Yes,Artist,1.0,Low,1.0,Cat_6,4
1023,462401,Male,Yes,33,No,Executive,1.0,Average,2.0,Cat_4,3
1024,462409,Female,Yes,29,No,Engineer,5.0,Low,2.0,Cat_6,0
1025,462411,Male,No,35,Yes,Artist,8.0,Low,1.0,Cat_6,5
1026,462415,Male,No,25,No,Doctor,1.0,Low,1.0,Cat_6,0
1027,462420,Male,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_6,4
1028,462421,Male,No,48,Yes,Artist,1.0,Low,2.0,Cat_6,5
1029,462423,Male,Yes,66,No,Lawyer,0.0,High,3.0,Cat_6,3
1030,462424,Female,Yes,38,No,Artist,0.0,Low,3.0,Cat_6,5
1031,462428,Male,Yes,65,Yes,Entertainment,2.0,Average,3.0,Cat_6,2
1032,462429,Male,Yes,87,No,Lawyer,1.0,Low,1.0,Cat_6,4
1033,462445,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,5
1034,462446,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,5
1035,462447,Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_6,3
1037,462451,Male,No,18,No,Marketing,1.0,Low,9.0,Cat_6,0
1039,462454,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_2,2
1040,462456,Male,No,22,No,Healthcare,0.0,Low,8.0,Cat_6,0
1041,462457,Male,No,31,No,Healthcare,4.0,Low,4.0,Cat_6,0
1042,462463,Male,Yes,63,No,Artist,0.0,Average,2.0,Cat_6,5
1043,462472,Male,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,5
1045,462485,Female,Yes,39,No,Engineer,0.0,Low,2.0,Cat_6,1
1046,462488,Male,No,31,Yes,Healthcare,1.0,Low,5.0,Cat_6,4
1047,462491,Male,No,31,Yes,Artist,0.0,Low,5.0,Cat_6,5
1048,462492,Male,Yes,43,No,Artist,0.0,Average,4.0,Cat_2,5
1049,462496,Male,Yes,52,No,Artist,0.0,Average,3.0,Cat_6,2
1050,462498,Female,Yes,63,Yes,Doctor,0.0,Average,3.0,Cat_6,5
1051,462503,Male,Yes,51,Yes,Executive,1.0,High,4.0,Cat_6,5
1052,462508,Male,Yes,35,Yes,Healthcare,1.0,Low,7.0,Cat_4,0
1054,462517,Female,Yes,39,Yes,Homemaker,9.0,High,4.0,Cat_6,3
1055,462518,Female,No,25,No,Healthcare,1.0,Low,6.0,Cat_5,0
1056,462519,Male,No,20,No,Healthcare,0.0,Low,5.0,Cat_4,0
1057,462521,Female,No,33,No,Homemaker,9.0,Low,1.0,Cat_6,2
1058,462522,Male,Yes,36,No,Executive,0.0,Average,5.0,Cat_4,4
1060,462525,Female,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,1
1061,462526,Female,Yes,52,Yes,Artist,2.0,Average,5.0,Cat_6,3
1062,462529,Female,Yes,42,Yes,Engineer,1.0,Low,2.0,Cat_6,2
1064,462533,Female,No,30,Yes,Entertainment,1.0,Low,3.0,Cat_6,0
1065,462538,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,0
1066,462541,Male,Yes,66,Yes,Engineer,3.0,High,2.0,Cat_6,4
1067,462542,Female,Yes,62,Yes,Artist,9.0,Average,5.0,Cat_2,2
1068,462543,Female,Yes,36,Yes,Artist,4.0,Low,1.0,Cat_3,4
1069,462545,Male,No,33,No,Engineer,0.0,Low,3.0,Cat_4,3
1070,462554,Male,No,28,No,Healthcare,0.0,Low,8.0,Cat_4,5
1071,462561,Female,Yes,48,Yes,Artist,3.0,Average,2.0,Cat_6,0
1072,462563,Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_6,0
1074,462577,Female,Yes,71,No,Marketing,0.0,High,2.0,Cat_4,1
1075,462578,Male,Yes,35,Yes,Artist,9.0,Average,2.0,Cat_4,5
1076,462580,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_4,5
1077,462584,Female,Yes,39,No,Entertainment,0.0,Low,4.0,Cat_4,5
1078,462587,Female,Yes,79,No,Lawyer,1.0,High,2.0,Cat_4,4
1079,462589,Female,No,29,No,Engineer,9.0,Low,8.0,Cat_4,3
1080,462595,Female,No,33,Yes,Artist,7.0,Low,7.0,Cat_4,2
1082,462600,Male,Yes,25,No,Engineer,4.0,Average,3.0,Cat_4,4
1084,462609,Female,Yes,52,No,Doctor,4.0,Low,1.0,Cat_4,4
1085,462611,Male,Yes,41,No,Executive,0.0,High,7.0,Cat_4,2
1087,462613,Female,Yes,39,No,Engineer,1.0,Average,5.0,Cat_4,1
1088,462615,Male,No,32,No,Doctor,3.0,Low,7.0,Cat_4,5
1089,462617,Male,No,19,No,Healthcare,1.0,Low,5.0,Cat_4,1
1091,462625,Male,No,30,Yes,Artist,1.0,Low,3.0,Cat_4,0
1092,462626,Female,No,31,Yes,Engineer,0.0,Low,6.0,Cat_4,4
1096,462654,Male,Yes,37,No,Artist,0.0,Average,6.0,Cat_4,3
1098,462668,Female,No,38,Yes,Artist,4.0,Low,1.0,Cat_6,2
1100,462678,Female,Yes,45,Yes,Artist,3.0,Average,3.0,Cat_6,4
1102,462683,Female,Yes,43,No,Engineer,1.0,Low,5.0,Cat_1,5
1104,462687,Male,No,26,No,Homemaker,14.0,Low,3.0,Cat_3,4
1106,462696,Male,Yes,49,No,Artist,1.0,High,2.0,Cat_6,5
1108,462702,Male,Yes,53,No,Entertainment,1.0,Average,4.0,Cat_4,5
1109,462704,Male,Yes,52,Yes,Executive,5.0,High,5.0,Cat_6,4
1110,462705,Female,Yes,66,No,Lawyer,0.0,Average,2.0,Cat_6,4
1111,462716,Male,No,26,No,Entertainment,6.0,Low,2.0,Cat_4,0
1114,462723,Female,Yes,53,No,Artist,8.0,Average,2.0,Cat_6,4
1115,462727,Female,Yes,87,No,Lawyer,0.0,High,2.0,Cat_6,0
1116,462729,Male,No,28,No,Healthcare,1.0,Low,2.0,Cat_6,3
1117,462731,Female,Yes,37,Yes,Artist,7.0,High,3.0,Cat_6,4
1119,462735,Female,Yes,25,No,Artist,1.0,Average,2.0,Cat_1,4
1120,462736,Female,Yes,33,No,Engineer,6.0,Low,3.0,Cat_6,4
1122,462739,Male,Yes,46,Yes,Artist,1.0,Low,2.0,Cat_6,3
1123,462743,Male,No,33,No,Healthcare,2.0,Low,4.0,Cat_3,5
1124,462746,Male,No,26,No,Entertainment,1.0,Low,3.0,Cat_6,0
1125,462747,Male,No,32,No,Doctor,6.0,Low,4.0,Cat_6,4
1128,462756,Female,No,22,No,Engineer,0.0,Low,4.0,Cat_6,0
1129,462761,Male,No,19,No,Healthcare,2.0,Low,4.0,Cat_6,4
1130,462762,Male,Yes,46,Yes,Artist,0.0,High,4.0,Cat_6,1
1131,462767,Male,No,19,No,Healthcare,4.0,Low,4.0,Cat_6,4
1132,462768,Male,Yes,45,Yes,Artist,0.0,Average,3.0,Cat_6,3
1133,462776,Female,Yes,52,Yes,Engineer,1.0,Average,3.0,Cat_6,2
1135,462788,Male,Yes,47,No,Entertainment,1.0,Average,3.0,Cat_3,4
1138,462804,Male,Yes,41,No,Executive,5.0,High,3.0,Cat_4,1
1140,462810,Male,Yes,37,No,Executive,9.0,High,4.0,Cat_6,5
1141,462814,Female,Yes,20,No,Engineer,8.0,Average,2.0,Cat_5,1
1142,462817,Female,Yes,73,Yes,Lawyer,3.0,Low,1.0,Cat_6,1
1143,462819,Male,Yes,51,Yes,Artist,0.0,Average,3.0,Cat_6,2
1145,462824,Male,Yes,42,No,Engineer,1.0,Average,3.0,Cat_4,4
1146,462826,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_3,1
1147,462827,Female,No,23,No,Doctor,0.0,Low,3.0,Cat_3,4
1148,462834,Male,Yes,31,Yes,Homemaker,2.0,Low,2.0,Cat_1,1
1149,462838,Female,Yes,33,Yes,Homemaker,1.0,Low,3.0,Cat_5,4
1150,462841,Male,No,21,No,Healthcare,9.0,Low,6.0,Cat_6,4
1151,462845,Male,Yes,51,Yes,Doctor,5.0,Average,7.0,Cat_6,0
1152,462849,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_6,2
1153,462850,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,5
1154,462853,Male,No,21,No,Healthcare,0.0,Low,2.0,Cat_6,1
1155,462854,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,0
1156,462858,Female,No,32,Yes,Engineer,9.0,Low,4.0,Cat_6,0
1157,462861,Female,No,30,Yes,Healthcare,8.0,Low,1.0,Cat_6,0
1158,462866,Male,Yes,61,Yes,Doctor,1.0,Low,1.0,Cat_6,1
1159,462868,Male,Yes,43,No,Entertainment,0.0,Average,4.0,Cat_4,3
1160,462869,Male,No,25,Yes,Doctor,8.0,Low,1.0,Cat_6,4
1161,462871,Male,Yes,46,No,Entertainment,0.0,Average,3.0,Cat_6,1
1162,462872,Female,Yes,53,No,Engineer,12.0,Low,2.0,Cat_3,3
1163,462874,Male,Yes,55,Yes,Doctor,0.0,High,2.0,Cat_6,2
1164,462887,Female,Yes,42,No,Engineer,0.0,Low,3.0,Cat_6,4
1165,462890,Female,No,26,Yes,Marketing,11.0,Low,1.0,Cat_6,0
1166,462891,Male,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,1
1167,462894,Male,Yes,39,Yes,Artist,4.0,Average,4.0,Cat_3,1
1168,462900,Male,Yes,38,Yes,Artist,1.0,Average,3.0,Cat_6,1
1170,462905,Female,No,25,No,Artist,6.0,Low,3.0,Cat_6,4
1171,462914,Female,No,26,Yes,Artist,4.0,Low,4.0,Cat_6,5
1172,462920,Male,Yes,51,No,Executive,0.0,High,5.0,Cat_6,1
1173,462923,Male,Yes,30,No,Homemaker,8.0,Average,2.0,Cat_6,4
1175,462927,Female,No,33,No,Homemaker,8.0,Low,2.0,Cat_6,1
1178,462944,Male,Yes,42,Yes,Executive,5.0,High,3.0,Cat_6,1
1179,462951,Male,Yes,71,Yes,Lawyer,2.0,Low,1.0,Cat_6,1
1180,462956,Male,Yes,35,No,Artist,6.0,Average,5.0,Cat_6,0
1181,462958,Male,No,28,No,Marketing,0.0,Low,5.0,Cat_6,2
1182,462963,Male,Yes,31,Yes,Artist,1.0,Average,2.0,Cat_3,4
1183,462966,Male,Yes,43,Yes,Artist,2.0,Average,3.0,Cat_6,4
1184,462968,Female,Yes,77,No,Lawyer,0.0,High,2.0,Cat_6,2
1185,462971,Female,Yes,71,Yes,Engineer,0.0,Low,1.0,Cat_6,0
1186,462976,Female,Yes,47,Yes,Engineer,0.0,Average,2.0,Cat_6,4
1187,462981,Female,No,26,No,Homemaker,9.0,Low,1.0,Cat_6,5
1188,462982,Male,Yes,40,No,Doctor,4.0,Average,4.0,Cat_6,1
1189,462983,Female,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6,4
1190,462984,Female,Yes,73,Yes,Artist,1.0,High,2.0,Cat_6,2
1191,462986,Male,No,26,Yes,Healthcare,1.0,Low,6.0,Cat_3,4
1195,462998,Male,Yes,52,No,Entertainment,10.0,Average,4.0,Cat_6,4
1196,463003,Male,Yes,42,Yes,Artist,3.0,Average,2.0,Cat_6,5
1198,463020,Male,Yes,28,Yes,Artist,0.0,Average,3.0,Cat_1,4
1199,463023,Female,Yes,43,No,Homemaker,7.0,Low,1.0,Cat_6,4
1201,463028,Male,No,25,No,Doctor,0.0,Low,4.0,Cat_6,0
1202,463030,Male,Yes,52,Yes,Executive,1.0,High,3.0,Cat_6,4
1203,463034,Female,No,28,Yes,Homemaker,9.0,Low,1.0,Cat_6,5
1204,463037,Male,Yes,56,Yes,Entertainment,0.0,Average,4.0,Cat_6,0
1205,463039,Male,Yes,38,No,Executive,12.0,High,7.0,Cat_6,0
1206,463040,Male,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,5
1209,463051,Female,No,35,Yes,Homemaker,12.0,Low,1.0,Cat_6,3
1210,463052,Male,Yes,40,Yes,Marketing,0.0,Low,2.0,Cat_6,4
1213,463069,Male,No,25,Yes,Artist,7.0,Low,1.0,Cat_6,1
1214,463075,Male,Yes,52,Yes,Artist,0.0,Low,4.0,Cat_6,4
1215,463080,Male,No,33,No,Artist,0.0,Low,4.0,Cat_5,4
1216,463083,Male,No,28,Yes,Artist,6.0,Low,3.0,Cat_6,5
1217,463085,Female,No,43,Yes,Artist,0.0,Low,1.0,Cat_6,1
1219,463088,Female,Yes,84,Yes,Lawyer,1.0,High,2.0,Cat_6,4
1220,463089,Male,Yes,48,Yes,Executive,6.0,High,4.0,Cat_6,1
1221,463090,Female,Yes,55,No,Engineer,3.0,Average,2.0,Cat_6,5
1222,463091,Female,Yes,37,Yes,Homemaker,8.0,Low,1.0,Cat_6,1
1223,463094,Male,Yes,38,Yes,Engineer,11.0,Average,3.0,Cat_6,0
1226,463100,Female,No,35,No,Homemaker,9.0,Low,1.0,Cat_6,4
1227,463102,Male,No,35,No,Entertainment,0.0,Low,2.0,Cat_6,1
1228,463104,Female,Yes,46,No,Lawyer,0.0,Low,1.0,Cat_6,1
1229,463106,Female,Yes,79,Yes,Lawyer,0.0,Low,1.0,Cat_6,0
1230,463108,Male,Yes,63,Yes,Lawyer,5.0,High,2.0,Cat_6,0
1232,463120,Female,No,35,Yes,Entertainment,0.0,Low,1.0,Cat_6,1
1234,463133,Male,Yes,50,No,Artist,0.0,Average,4.0,Cat_6,3
1236,463144,Male,Yes,45,Yes,Executive,0.0,High,3.0,Cat_6,1
1237,463145,Female,No,36,Yes,Homemaker,0.0,Low,4.0,Cat_6,0
1238,463146,Male,Yes,43,No,Entertainment,11.0,Average,2.0,Cat_6,0
1239,463148,Male,Yes,62,Yes,Marketing,1.0,High,5.0,Cat_6,4
1240,463149,Male,Yes,57,Yes,Artist,2.0,Average,2.0,Cat_6,4
1241,463150,Male,No,51,No,Marketing,9.0,Low,1.0,Cat_6,3
1242,463151,Male,Yes,59,Yes,Artist,0.0,Low,1.0,Cat_3,2
1243,463154,Female,Yes,27,No,Artist,0.0,Low,4.0,Cat_6,4
1245,463157,Male,Yes,50,Yes,Entertainment,6.0,Low,3.0,Cat_6,2
1246,463158,Male,Yes,75,Yes,Executive,1.0,High,3.0,Cat_6,5
1247,463163,Male,No,28,No,Executive,2.0,Low,2.0,Cat_3,1
1248,463164,Male,Yes,39,Yes,Artist,9.0,Average,2.0,Cat_6,5
1249,463165,Female,Yes,69,Yes,Doctor,0.0,Average,2.0,Cat_6,5
1250,463166,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_4,2
1252,463171,Female,Yes,39,No,Entertainment,1.0,High,3.0,Cat_3,4
1253,463173,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_3,3
1254,463174,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,Cat_3,4
1256,463181,Male,Yes,49,Yes,Doctor,5.0,Average,3.0,Cat_5,1
1257,463187,Female,Yes,52,Yes,Artist,8.0,Low,2.0,Cat_6,5
1259,463195,Female,No,26,Yes,Healthcare,7.0,Low,2.0,Cat_3,3
1260,463196,Female,Yes,72,Yes,Engineer,1.0,Low,1.0,Cat_6,1
1261,463199,Female,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_4,0
1262,463201,Female,No,19,No,Healthcare,1.0,Low,2.0,Cat_4,0
1263,463203,Female,No,21,No,Healthcare,1.0,Low,3.0,Cat_7,5
1264,463204,Male,No,39,No,Entertainment,1.0,Low,1.0,Cat_6,0
1265,463209,Female,No,52,Yes,Artist,0.0,Low,1.0,Cat_6,0
1266,463218,Male,Yes,37,No,Entertainment,8.0,Average,3.0,Cat_6,5
1267,463219,Male,Yes,51,No,Entertainment,0.0,Low,2.0,Cat_6,1
1268,463220,Male,Yes,48,No,Engineer,1.0,Average,3.0,Cat_6,5
1270,463224,Male,Yes,47,Yes,Executive,1.0,High,4.0,Cat_6,4
1271,463240,Female,Yes,45,No,Engineer,0.0,Average,3.0,Cat_6,4
1272,463242,Female,No,29,No,Engineer,5.0,Low,2.0,Cat_6,4
1273,463244,Female,Yes,47,No,Doctor,1.0,Low,1.0,Cat_6,1
1274,463245,Male,Yes,41,Yes,Entertainment,8.0,Average,2.0,Cat_6,0
1275,463248,Female,Yes,32,No,Homemaker,9.0,Average,4.0,Cat_2,1
1276,463251,Male,Yes,31,No,Marketing,2.0,Low,3.0,Cat_6,4
1277,463256,Male,No,20,No,Marketing,1.0,Low,3.0,Cat_6,0
1278,463258,Female,Yes,46,Yes,Artist,0.0,Average,3.0,Cat_6,0
1279,463260,Male,Yes,70,Yes,Lawyer,3.0,Low,1.0,Cat_6,3
1280,463265,Male,Yes,65,Yes,Artist,1.0,Average,3.0,Cat_6,2
1282,463267,Male,Yes,29,No,Homemaker,9.0,Low,1.0,Cat_4,1
1283,463269,Male,Yes,41,Yes,Entertainment,3.0,Average,2.0,Cat_3,2
1285,463273,Male,Yes,38,Yes,Entertainment,9.0,Average,2.0,Cat_3,4
1287,463277,Female,Yes,30,No,Engineer,6.0,Low,2.0,Cat_3,4
1288,463278,Female,Yes,63,Yes,Engineer,1.0,Low,1.0,Cat_3,0
1289,463280,Male,Yes,42,Yes,Artist,6.0,Average,2.0,Cat_3,1
1290,463292,Male,Yes,41,No,Executive,0.0,High,3.0,Cat_6,0
1292,463308,Male,Yes,46,Yes,Engineer,1.0,Low,2.0,Cat_3,1
