,Gender,Ever_Married,Age,Graduated,Work_Experience,Family_Size,Engineer,Healthcare,Executive,Doctor,Artist,Lawyer,Entertainment,Homemaker,Marketing,Low,Average,High,Segment
1168,0,0,-1.5193615837690513,0,-0.4639553573467067,3.295835135066022,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1169,0,0,-1.5193615837690513,0,-0.7629858300351585,0.7423853082762688,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1170,0,0,-0.445247964669539,1,-0.4639553573467067,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1171,0,0,-1.0419777530581569,0,-0.4639553573467067,2.0191102216711454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1172,1,1,0.3305007602356643,1,-0.4639553573467067,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1173,0,1,1.5239603370129002,1,-0.4639553573467067,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1174,0,0,-0.8629588165415716,0,-0.4639553573467067,2.0191102216711454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1175,1,0,1.4642873581740383,1,-0.4639553573467067,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1176,1,0,-0.6242669011861244,0,0.4331360607186489,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1177,1,1,-0.32590200699181543,0,0.13410558803019704,1.3807477649737072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1178,1,1,0.5095196967522497,0,-0.4639553573467067,0.1040228515788306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1179,1,1,-0.9226317953804334,1,-0.4639553573467067,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1180,0,0,-0.9823047742192952,0,-0.4639553573467067,1.3807477649737072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1181,0,0,-0.9226317953804334,0,-0.7629858300351585,0.7423853082762688,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1182,0,1,-1.1016507318970188,0,1.3302274787840043,0.1040228515788306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
1183,0,0,-0.8032858377027098,1,1.6292579514724563,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1184,1,1,-0.20655604931409183,1,-0.4639553573467067,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1185,0,0,-1.1016507318970188,1,-0.7629858300351585,3.9341975917634606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1186,0,1,-0.027537112797506456,0,-0.7629858300351585,-0.5343396051186077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
1187,0,0,-1.0419777530581569,1,-0.4639553573467067,0.7423853082762688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1188,0,1,-0.38557498583067723,0,-0.7629858300351585,0.1040228515788306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1189,0,0,-0.9226317953804334,0,-0.4639553573467067,1.3807477649737072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1190,0,1,-0.743612858863848,0,-0.4639553573467067,1.3807477649737072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1191,1,1,0.15148182371907892,1,-0.4639553573467067,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1192,0,1,0.21115480255794072,1,0.7321665334071008,0.7423853082762688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1193,1,0,-0.9226317953804334,0,-0.4639553573467067,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1194,1,0,-0.8032858377027098,0,-0.7629858300351585,-1.172702061816046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1195,1,0,-1.2209966895747424,0,-0.16492488465825483,1.3807477649737072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1196,0,0,-1.280669668413604,0,-0.4639553573467067,1.3807477649737072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1197,1,0,-1.4000156260913277,0,-0.4639553573467067,1.3807477649737072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1198,1,0,-1.280669668413604,0,-0.4639553573467067,0.7423853082762688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1199,0,0,-1.4596886049301894,0,-0.7629858300351585,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1200,1,0,-1.340342647252466,0,-0.4639553573467067,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1201,0,0,-1.4596886049301894,0,-0.7629858300351585,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1202,1,0,-0.26622902815295363,1,-0.4639553573467067,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1203,0,1,-0.32590200699181543,1,1.6292579514724563,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1204,1,0,-0.6242669011861244,1,0.13410558803019704,-1.172702061816046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1205,0,0,-0.32590200699181543,1,0.4331360607186489,-1.172702061816046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4
1206,0,0,-0.8629588165415716,1,-0.7629858300351585,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1207,0,1,-0.5049209435084008,0,0.4331360607186489,-1.172702061816046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1208,1,1,-0.6839398800249862,1,1.9282884241609082,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1209,1,1,0.9272305486242822,1,-0.7629858300351585,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1210,0,0,-0.6839398800249862,1,-0.7629858300351585,-1.172702061816046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1211,0,0,-0.8629588165415716,1,1.6292579514724563,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5
1212,0,0,-0.743612858863848,1,-0.7629858300351585,0.7423853082762688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1213,1,1,0.9272305486242822,0,-0.7629858300351585,0.7423853082762688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1214,1,1,2.598073956112412,1,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
1215,1,1,0.5691926755911114,1,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1216,1,1,2.3593820407569654,0,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
1217,1,0,-0.6242669011861244,0,-0.4639553573467067,1.3807477649737072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1218,0,0,-0.9823047742192952,0,-0.4639553573467067,1.3807477649737072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1219,0,1,-0.08721009163636825,1,0.7321665334071008,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1220,1,1,0.15148182371907892,1,0.4331360607186489,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1221,1,1,1.1659224639797294,1,-0.7629858300351585,-0.5343396051186077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1222,1,0,-0.6839398800249862,1,-0.4639553573467067,-0.5343396051186077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1223,0,0,-0.32590200699181543,1,-0.7629858300351585,0.1040228515788306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1224,1,0,-0.32590200699181543,1,-0.4639553573467067,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1225,0,1,1.1659224639797294,1,-0.4639553573467067,-1.172702061816046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1226,0,0,0.09180884488021714,1,-0.4639553573467067,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1227,0,0,-0.6242669011861244,1,-0.4639553573467067,1.3807477649737072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1228,1,0,-0.9823047742192952,0,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1229,0,1,2.598073956112412,0,1.3302274787840043,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1230,0,0,-1.1016507318970188,0,3.4234407876031674,-1.172702061816046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1231,1,1,1.0465765063020058,1,-0.7629858300351585,0.7423853082762688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1232,1,1,-0.14688307047523005,1,-0.4639553573467067,0.7423853082762688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1233,1,1,0.4498467179133879,1,0.4331360607186489,0.1040228515788306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1234,1,1,0.986903527463144,1,0.13410558803019704,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1235,1,1,1.285268421657453,1,1.0311970060955526,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1236,0,1,-0.14688307047523005,1,-0.4639553573467067,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1237,0,1,0.7482116121076968,1,-0.7629858300351585,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1238,0,1,1.8223252312072091,0,-0.4639553573467067,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
1239,1,1,-0.26622902815295363,1,0.4331360607186489,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
1240,0,0,-0.08721009163636825,0,-0.16492488465825483,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1241,1,1,1.4642873581740383,1,0.7321665334071008,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1242,1,0,-0.8032858377027098,1,-0.4639553573467067,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1243,0,0,-0.6839398800249862,0,-0.4639553573467067,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1244,1,1,-0.027537112797506456,1,3.1244103149147153,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1245,0,1,-0.20655604931409183,1,0.13410558803019704,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
1246,0,1,2.598073956112412,0,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1247,1,1,-0.027537112797506456,0,-0.4639553573467067,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1248,1,1,0.2708277813968025,1,-0.4639553573467067,0.1040228515788306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1249,0,1,0.8675575697854204,1,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
1250,0,0,-0.8032858377027098,0,3.4234407876031674,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5
1251,0,1,0.5691926755911114,1,-0.16492488465825483,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1252,0,1,0.7482116121076968,1,0.13410558803019704,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1253,1,1,0.2708277813968025,1,-0.4639553573467067,0.7423853082762688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1254,1,1,-0.9226317953804334,0,-0.4639553573467067,1.3807477649737072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1255,0,1,1.0465765063020058,1,-0.7629858300351585,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1256,1,1,1.1062494851408675,1,-0.4639553573467067,0.1040228515788306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1257,0,1,0.3305007602356643,1,-0.4639553573467067,1.3807477649737072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1258,1,1,1.1062494851408675,1,-0.4639553573467067,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1259,0,0,0.2708277813968025,1,0.4331360607186489,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1260,0,1,-0.445247964669539,1,-0.4639553573467067,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1261,0,1,0.7482116121076968,1,-0.4639553573467067,1.3807477649737072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1262,0,1,1.3449414004963147,0,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3
1263,1,0,-0.20655604931409183,1,1.0311970060955526,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1264,0,1,0.8078845909465586,1,-0.7629858300351585,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1265,1,1,-0.5049209435084008,0,-0.4639553573467067,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
1266,1,1,0.8675575697854204,1,-0.7629858300351585,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1267,1,0,-0.8629588165415716,0,1.6292579514724563,1.3807477649737072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5
1268,1,0,-1.0419777530581569,0,-0.7629858300351585,-1.172702061816046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1269,0,1,2.419055019595827,1,-0.4639553573467067,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
1270,1,1,2.5384009772735507,1,-0.7629858300351585,-1.172702061816046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1271,1,1,2.0013441677237944,0,-0.4639553573467067,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
1272,0,0,-0.38557498583067723,1,-0.7629858300351585,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1273,1,1,1.8223252312072091,0,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1274,1,0,-0.9823047742192952,0,-0.4639553573467067,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1275,0,1,0.7482116121076968,1,-0.7629858300351585,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1276,0,0,-0.9823047742192952,1,-0.7629858300351585,-1.172702061816046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1277,1,1,-0.26622902815295363,1,1.3302274787840043,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1278,1,1,-0.5049209435084008,1,0.13410558803019704,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
1279,1,1,1.3449414004963147,1,-0.4639553573467067,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1280,0,0,0.21115480255794072,1,-0.7629858300351585,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1281,0,1,-0.445247964669539,1,1.6292579514724563,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1282,1,1,-0.027537112797506456,1,0.4331360607186489,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
1283,0,1,0.688538633268835,1,-0.7629858300351585,0.7423853082762688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1284,1,1,-0.14688307047523005,1,-0.7629858300351585,0.1040228515788306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1285,0,0,-1.0419777530581569,1,1.9282884241609082,1.3807477649737072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5
1286,1,1,1.7029792735294855,1,-0.7629858300351585,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1287,1,1,-0.32590200699181543,1,-0.4639553573467067,0.1040228515788306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1288,1,1,1.7029792735294855,0,-0.4639553573467067,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
1289,1,0,-0.743612858863848,1,-0.4639553573467067,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1290,1,0,-0.14688307047523005,1,1.9282884241609082,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1291,1,0,-1.1016507318970188,0,1.9282884241609082,-0.5343396051186077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1292,1,1,2.3593820407569654,1,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
1293,0,1,0.4498467179133879,1,-0.7629858300351585,0.7423853082762688,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1294,1,1,-0.20655604931409183,1,-0.7629858300351585,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1295,0,1,1.9416711888849327,1,-0.7629858300351585,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1296,1,1,-0.8629588165415716,1,-0.4639553573467067,0.7423853082762688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1297,1,1,0.15148182371907892,1,-0.4639553573467067,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1298,0,1,0.8675575697854204,1,-0.7629858300351585,0.7423853082762688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1299,0,0,0.15148182371907892,1,-0.4639553573467067,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1300,0,1,1.8223252312072091,0,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
1301,1,1,0.5691926755911114,1,-0.4639553573467067,0.1040228515788306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1302,1,1,1.1659224639797294,1,-0.4639553573467067,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1303,0,1,0.3305007602356643,1,-0.4639553573467067,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1304,1,0,-1.1016507318970188,1,0.7321665334071008,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1305,1,0,0.15148182371907892,0,-0.4639553573467067,0.1040228515788306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1306,0,0,-0.027537112797506456,1,1.3302274787840043,3.9341975917634606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5
1307,0,1,0.8675575697854204,1,-0.4639553573467067,0.7423853082762688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1308,1,1,-0.14688307047523005,1,-0.4639553573467067,0.7423853082762688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1309,0,0,-0.9226317953804334,0,-0.4639553573467067,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1310,1,0,-1.0419777530581569,1,-0.7629858300351585,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1311,1,0,-0.8629588165415716,1,1.9282884241609082,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1312,0,0,-0.26622902815295363,1,3.4234407876031674,-1.172702061816046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1313,1,1,0.4498467179133879,1,-0.7629858300351585,0.7423853082762688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1314,1,1,0.15148182371907892,1,0.4331360607186489,0.7423853082762688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1315,1,1,-1.0419777530581569,1,-0.4639553573467067,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
1316,0,1,-0.08721009163636825,1,-0.4639553573467067,0.7423853082762688,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1317,0,1,-0.027537112797506456,1,0.7321665334071008,0.1040228515788306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1318,1,1,0.5691926755911114,1,-0.4639553573467067,0.7423853082762688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1319,0,1,-0.20655604931409183,1,-0.4639553573467067,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1320,1,1,1.6433062946906238,1,-0.4639553573467067,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1321,1,1,-0.6839398800249862,1,3.1244103149147153,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5
1322,1,0,-0.14688307047523005,1,1.9282884241609082,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1323,0,0,0.15148182371907892,1,1.6292579514724563,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1324,1,1,-0.20655604931409183,1,-0.7629858300351585,0.7423853082762688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1325,1,0,-0.8629588165415716,0,-0.4639553573467067,1.3807477649737072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
